student_id,exam_center_id,subject,year,quarter,score,grade
2962,5,Spanish,2005,1,29,E
2962,5,Italian,2005,1,87,A
2962,5,Chemistry,2005,1,54,C
2962,5,Biology,2005,1,13,X
2962,5,Modern Art,2005,1,79,A
2962,5,History,2005,1,33,E
2962,5,Geography,2005,1,82,A
2962,5,Classics,2005,1,51,C
2963,5,Math,2005,1,82,A
2963,5,Spanish,2005,1,44,D
2963,5,German,2005,1,65,B
2963,5,Italian,2005,1,6,X
2963,5,Physics,2005,1,68,B
2963,5,Chemistry,2005,1,33,E
2963,5,Biology,2005,1,51,C
2963,5,Philosophy,2005,1,55,C
2963,5,History,2005,1,72,B
2963,5,Classics,2005,1,31,E
2964,5,English,2005,1,38,D
2964,5,Math,2005,1,21,E
2964,5,French,2005,1,56,C
2964,5,Spanish,2005,1,83,A
2964,5,German,2005,1,29,E
2964,5,Italian,2005,1,53,C
2964,5,Chemistry,2005,1,73,B
2964,5,Biology,2005,1,91,A+
2964,5,Modern Art,2005,1,40,D
2964,5,Geography,2005,1,70,B
2964,5,Classics,2005,1,24,E
2965,5,Math,2005,1,52,C
2965,5,French,2005,1,69,B
2965,5,Spanish,2005,1,48,D
2965,5,German,2005,1,52,C
2965,5,Italian,2005,1,67,B
2965,5,Physics,2005,1,66,B
2965,5,Chemistry,2005,1,63,B
2965,5,Biology,2005,1,58,C
2965,5,Modern Art,2005,1,33,E
2965,5,Geography,2005,1,81,A
2966,5,English,2005,1,50,C
2966,5,Math,2005,1,21,E
2966,5,Spanish,2005,1,56,C
2966,5,Italian,2005,1,46,D
2966,5,Physics,2005,1,55,C
2966,5,Chemistry,2005,1,42,D
2966,5,Philosophy,2005,1,60,C
2966,5,Modern Art,2005,1,54,C
2966,5,Geography,2005,1,56,C
2966,5,Classics,2005,1,61,C
2967,5,English,2005,1,98,A+
2967,5,Math,2005,1,73,B
2967,5,Spanish,2005,1,54,C
2967,5,German,2005,1,36,D
2967,5,Italian,2005,1,92,A+
2967,5,Physics,2005,1,50,C
2967,5,Biology,2005,1,42,D
2967,5,Philosophy,2005,1,18,X
2967,5,Modern Art,2005,1,37,D
2967,5,History,2005,1,44,D
2967,5,Classics,2005,1,31,E
2968,5,Math,2005,1,29,E
2968,5,French,2005,1,93,A+
2968,5,Spanish,2005,1,65,B
2968,5,German,2005,1,46,D
2968,5,Physics,2005,1,63,B
2968,5,Biology,2005,1,66,B
2968,5,Philosophy,2005,1,5,X
2968,5,Modern Art,2005,1,36,D
2968,5,Geography,2005,1,54,C
2968,5,Classics,2005,1,73,B
2969,5,English,2005,1,60,C
2969,5,Math,2005,1,55,C
2969,5,Spanish,2005,1,83,A
2969,5,Italian,2005,1,20,E
2969,5,Chemistry,2005,1,20,E
2969,5,Philosophy,2005,1,52,C
2969,5,Modern Art,2005,1,32,E
2969,5,History,2005,1,33,E
2969,5,Classics,2005,1,75,A
2970,5,English,2005,1,53,C
2970,5,French,2005,1,10,X
2970,5,Spanish,2005,1,40,D
2970,5,Italian,2005,1,81,A
2970,5,Physics,2005,1,50,C
2970,5,Chemistry,2005,1,64,B
2970,5,Biology,2005,1,60,C
2970,5,Modern Art,2005,1,5,X
2970,5,Geography,2005,1,50,C
2971,5,Math,2005,1,55,C
2971,5,Spanish,2005,1,58,C
2971,5,German,2005,1,1,X
2971,5,Italian,2005,1,57,C
2971,5,Chemistry,2005,1,76,A
2971,5,Philosophy,2005,1,69,B
2971,5,Modern Art,2005,1,19,X
2971,5,History,2005,1,52,C
2971,5,Geography,2005,1,51,C
2971,5,Classics,2005,1,88,A
2972,5,English,2005,1,58,C
2972,5,Math,2005,1,51,C
2972,5,French,2005,1,58,C
2972,5,German,2005,1,90,A+
2972,5,Italian,2005,1,58,C
2972,5,Physics,2005,1,51,C
2972,5,Biology,2005,1,28,E
2972,5,Philosophy,2005,1,31,E
2972,5,History,2005,1,62,B
2972,5,Classics,2005,1,25,E
2973,5,Math,2005,1,90,A+
2973,5,Spanish,2005,1,82,A
2973,5,Italian,2005,1,59,C
2973,5,Chemistry,2005,1,57,C
2973,5,Biology,2005,1,61,C
2973,5,Philosophy,2005,1,77,A
2973,5,Modern Art,2005,1,54,C
2973,5,History,2005,1,51,C
2973,5,Classics,2005,1,57,C
2974,5,English,2005,1,80,A
2974,5,French,2005,1,53,C
2974,5,German,2005,1,27,E
2974,5,Physics,2005,1,27,E
2974,5,Chemistry,2005,1,70,B
2974,5,Biology,2005,1,37,D
2974,5,Philosophy,2005,1,44,D
2974,5,Modern Art,2005,1,26,E
2974,5,History,2005,1,25,E
2974,5,Classics,2005,1,50,C
2975,5,Math,2005,1,53,C
2975,5,French,2005,1,89,A
2975,5,Spanish,2005,1,81,A
2975,5,German,2005,1,70,B
2975,5,Italian,2005,1,44,D
2975,5,Chemistry,2005,1,54,C
2975,5,Philosophy,2005,1,55,C
2975,5,History,2005,1,20,E
2975,5,Geography,2005,1,58,C
2975,5,Classics,2005,1,21,E
2976,5,English,2005,1,41,D
2976,5,French,2005,1,64,B
2976,5,Spanish,2005,1,55,C
2976,5,Italian,2005,1,25,E
2976,5,Physics,2005,1,41,D
2976,5,Chemistry,2005,1,22,E
2976,5,Biology,2005,1,24,E
2976,5,Modern Art,2005,1,84,A
2976,5,Geography,2005,1,40,D
2976,5,Classics,2005,1,52,C
2977,5,English,2005,1,1,X
2977,5,Math,2005,1,88,A
2977,5,French,2005,1,48,D
2977,5,Spanish,2005,1,64,B
2977,5,Italian,2005,1,68,B
2977,5,Physics,2005,1,48,D
2977,5,Biology,2005,1,35,D
2977,5,Philosophy,2005,1,74,B
2977,5,Modern Art,2005,1,83,A
2977,5,History,2005,1,34,E
2977,5,Geography,2005,1,23,E
2977,5,Classics,2005,1,56,C
2978,5,English,2005,1,53,C
2978,5,Math,2005,1,58,C
2978,5,Spanish,2005,1,57,C
2978,5,Italian,2005,1,42,D
2978,5,Chemistry,2005,1,68,B
2978,5,Biology,2005,1,98,A+
2978,5,Philosophy,2005,1,61,C
2978,5,Modern Art,2005,1,35,D
2978,5,History,2005,1,65,B
2978,5,Classics,2005,1,57,C
2979,5,English,2005,1,55,C
2979,5,French,2005,1,27,E
2979,5,Spanish,2005,1,57,C
2979,5,Italian,2005,1,72,B
2979,5,Chemistry,2005,1,67,B
2979,5,Philosophy,2005,1,62,B
2979,5,History,2005,1,55,C
2979,5,Geography,2005,1,51,C
2979,5,Classics,2005,1,51,C
2980,5,Math,2005,1,48,D
2980,5,Spanish,2005,1,37,D
2980,5,Italian,2005,1,33,E
2980,5,Chemistry,2005,1,59,C
2980,5,Philosophy,2005,1,72,B
2980,5,History,2005,1,61,C
2980,5,Geography,2005,1,84,A
2980,5,Classics,2005,1,37,D
2981,5,Math,2005,1,93,A+
2981,5,Spanish,2005,1,46,D
2981,5,German,2005,1,59,C
2981,5,Italian,2005,1,97,A+
2981,5,Chemistry,2005,1,62,B
2981,5,Biology,2005,1,60,C
2981,5,Modern Art,2005,1,61,C
2981,5,History,2005,1,26,E
2981,5,Geography,2005,1,85,A
2981,5,Classics,2005,1,46,D
2982,5,English,2005,1,65,B
2982,5,Math,2005,1,44,D
2982,5,French,2005,1,66,B
2982,5,Spanish,2005,1,22,E
2982,5,Italian,2005,1,96,A+
2982,5,Physics,2005,1,50,C
2982,5,Biology,2005,1,32,E
2982,5,Philosophy,2005,1,73,B
2982,5,History,2005,1,81,A
2982,5,Geography,2005,1,86,A
2983,5,Math,2005,1,97,A+
2983,5,French,2005,1,49,D
2983,5,Spanish,2005,1,65,B
2983,5,Italian,2005,1,51,C
2983,5,Physics,2005,1,51,C
2983,5,Chemistry,2005,1,55,C
2983,5,Biology,2005,1,21,E
2983,5,Philosophy,2005,1,37,D
2983,5,Modern Art,2005,1,77,A
2983,5,History,2005,1,54,C
2983,5,Geography,2005,1,85,A
2984,5,English,2005,1,56,C
2984,5,French,2005,1,51,C
2984,5,Spanish,2005,1,59,C
2984,5,German,2005,1,42,D
2984,5,Italian,2005,1,83,A
2984,5,Physics,2005,1,20,E
2984,5,Biology,2005,1,51,C
2984,5,Modern Art,2005,1,88,A
2984,5,History,2005,1,50,C
2984,5,Classics,2005,1,42,D
2985,5,Math,2005,1,93,A+
2985,5,French,2005,1,22,E
2985,5,German,2005,1,50,C
2985,5,Italian,2005,1,55,C
2985,5,Physics,2005,1,89,A
2985,5,Chemistry,2005,1,65,B
2985,5,Biology,2005,1,27,E
2985,5,Philosophy,2005,1,29,E
2985,5,Modern Art,2005,1,30,E
2985,5,Geography,2005,1,20,E
2985,5,Classics,2005,1,74,B
2986,5,English,2005,1,97,A+
2986,5,Math,2005,1,52,C
2986,5,French,2005,1,12,X
2986,5,Spanish,2005,1,61,C
2986,5,German,2005,1,64,B
2986,5,Italian,2005,1,18,X
2986,5,Chemistry,2005,1,69,B
2986,5,Philosophy,2005,1,88,A
2986,5,Modern Art,2005,1,8,X
2986,5,Geography,2005,1,61,C
2987,5,English,2005,1,24,E
2987,5,Math,2005,1,60,C
2987,5,French,2005,1,54,C
2987,5,Spanish,2005,1,57,C
2987,5,German,2005,1,22,E
2987,5,Physics,2005,1,55,C
2987,5,Biology,2005,1,5,X
2987,5,Philosophy,2005,1,52,C
2987,5,Modern Art,2005,1,65,B
2987,5,History,2005,1,56,C
2987,5,Geography,2005,1,73,B
2988,5,English,2005,1,39,D
2988,5,French,2005,1,86,A
2988,5,German,2005,1,68,B
2988,5,Italian,2005,1,3,X
2988,5,Chemistry,2005,1,59,C
2988,5,Biology,2005,1,59,C
2988,5,Philosophy,2005,1,45,D
2988,5,History,2005,1,50,C
2988,5,Geography,2005,1,49,D
2988,5,Classics,2005,1,96,A+
2989,5,English,2005,1,79,A
2989,5,French,2005,1,55,C
2989,5,German,2005,1,62,B
2989,5,Physics,2005,1,86,A
2989,5,Biology,2005,1,97,A+
2989,5,Philosophy,2005,1,73,B
2989,5,Modern Art,2005,1,32,E
2989,5,History,2005,1,64,B
2989,5,Geography,2005,1,42,D
2989,5,Classics,2005,1,90,A+
2990,5,English,2005,1,60,C
2990,5,French,2005,1,76,A
2990,5,German,2005,1,97,A+
2990,5,Italian,2005,1,67,B
2990,5,Physics,2005,1,22,E
2990,5,Chemistry,2005,1,35,D
2990,5,Biology,2005,1,94,A+
2990,5,Philosophy,2005,1,56,C
2990,5,History,2005,1,80,A
2990,5,Geography,2005,1,21,E
2990,5,Classics,2005,1,51,C
2991,5,Math,2005,1,30,E
2991,5,French,2005,1,94,A+
2991,5,German,2005,1,56,C
2991,5,Italian,2005,1,11,X
2991,5,Physics,2005,1,69,B
2991,5,Biology,2005,1,57,C
2991,5,Philosophy,2005,1,52,C
2991,5,Modern Art,2005,1,55,C
2991,5,Geography,2005,1,46,D
2991,5,Classics,2005,1,49,D
2992,5,Math,2005,1,62,B
2992,5,French,2005,1,50,C
2992,5,German,2005,1,51,C
2992,5,Italian,2005,1,73,B
2992,5,Chemistry,2005,1,80,A
2992,5,Biology,2005,1,88,A
2992,5,Modern Art,2005,1,59,C
2992,5,Geography,2005,1,65,B
2993,5,English,2005,1,61,C
2993,5,Math,2005,1,59,C
2993,5,Spanish,2005,1,50,C
2993,5,German,2005,1,37,D
2993,5,Italian,2005,1,97,A+
2993,5,Physics,2005,1,37,D
2993,5,Chemistry,2005,1,32,E
2993,5,Biology,2005,1,32,E
2993,5,Philosophy,2005,1,49,D
2993,5,History,2005,1,61,C
2993,5,Classics,2005,1,61,C
2994,5,Math,2005,1,65,B
2994,5,Spanish,2005,1,5,X
2994,5,German,2005,1,96,A+
2994,5,Physics,2005,1,37,D
2994,5,Biology,2005,1,7,X
2994,5,Philosophy,2005,1,20,E
2994,5,History,2005,1,51,C
2994,5,Geography,2005,1,68,B
2995,5,English,2005,1,62,B
2995,5,French,2005,1,86,A
2995,5,Spanish,2005,1,58,C
2995,5,Italian,2005,1,35,D
2995,5,Physics,2005,1,48,D
2995,5,Chemistry,2005,1,49,D
2995,5,Biology,2005,1,32,E
2995,5,Philosophy,2005,1,54,C
2995,5,Modern Art,2005,1,44,D
2995,5,History,2005,1,33,E
2995,5,Geography,2005,1,77,A
2995,5,Classics,2005,1,66,B
2996,5,Math,2005,1,68,B
2996,5,Spanish,2005,1,52,C
2996,5,Italian,2005,1,97,A+
2996,5,Physics,2005,1,55,C
2996,5,Chemistry,2005,1,61,C
2996,5,Philosophy,2005,1,50,C
2996,5,Modern Art,2005,1,38,D
2996,5,History,2005,1,50,C
2996,5,Geography,2005,1,66,B
2996,5,Classics,2005,1,84,A
2997,5,Math,2005,1,47,D
2997,5,Spanish,2005,1,28,E
2997,5,Italian,2005,1,48,D
2997,5,Chemistry,2005,1,52,C
2997,5,Biology,2005,1,13,X
2997,5,Philosophy,2005,1,4,X
2997,5,History,2005,1,54,C
2997,5,Classics,2005,1,57,C
2998,5,English,2005,1,71,B
2998,5,Math,2005,1,48,D
2998,5,French,2005,1,38,D
2998,5,Spanish,2005,1,59,C
2998,5,German,2005,1,50,C
2998,5,Italian,2005,1,41,D
2998,5,Chemistry,2005,1,38,D
2998,5,Biology,2005,1,72,B
2998,5,Philosophy,2005,1,53,C
2998,5,Modern Art,2005,1,88,A
2998,5,History,2005,1,59,C
2998,5,Geography,2005,1,41,D
2998,5,Classics,2005,1,41,D
2999,5,English,2005,1,70,B
2999,5,Math,2005,1,54,C
2999,5,French,2005,1,50,C
2999,5,German,2005,1,55,C
2999,5,Italian,2005,1,40,D
2999,5,Chemistry,2005,1,38,D
2999,5,Philosophy,2005,1,97,A+
2999,5,Modern Art,2005,1,67,B
2999,5,Geography,2005,1,60,C
2999,5,Classics,2005,1,45,D
3000,5,English,2005,1,61,C
3000,5,Math,2005,1,83,A
3000,5,Spanish,2005,1,96,A+
3000,5,German,2005,1,78,A
3000,5,Physics,2005,1,54,C
3000,5,Biology,2005,1,79,A
3000,5,Modern Art,2005,1,54,C
3000,5,Geography,2005,1,36,D
3000,5,Classics,2005,1,76,A
3001,5,Math,2005,1,63,B
3001,5,French,2005,1,65,B
3001,5,German,2005,1,62,B
3001,5,Physics,2005,1,41,D
3001,5,Biology,2005,1,35,D
3001,5,Philosophy,2005,1,56,C
3001,5,Modern Art,2005,1,46,D
3001,5,Geography,2005,1,92,A+
3001,5,Classics,2005,1,43,D
3002,5,English,2005,1,28,E
3002,5,French,2005,1,21,E
3002,5,Spanish,2005,1,53,C
3002,5,German,2005,1,40,D
3002,5,Physics,2005,1,53,C
3002,5,Chemistry,2005,1,55,C
3002,5,Biology,2005,1,38,D
3002,5,Philosophy,2005,1,43,D
3002,5,History,2005,1,46,D
3002,5,Classics,2005,1,51,C
3003,5,English,2005,1,50,C
3003,5,Math,2005,1,53,C
3003,5,Spanish,2005,1,27,E
3003,5,German,2005,1,55,C
3003,5,Physics,2005,1,42,D
3003,5,Chemistry,2005,1,15,X
3003,5,Biology,2005,1,60,C
3003,5,Philosophy,2005,1,5,X
3003,5,Modern Art,2005,1,36,D
3003,5,History,2005,1,61,C
3003,5,Geography,2005,1,58,C
3004,5,Math,2005,1,50,C
3004,5,French,2005,1,46,D
3004,5,German,2005,1,50,C
3004,5,Italian,2005,1,66,B
3004,5,Chemistry,2005,1,83,A
3004,5,Biology,2005,1,53,C
3004,5,Philosophy,2005,1,58,C
3004,5,History,2005,1,67,B
3004,5,Geography,2005,1,69,B
3005,5,Math,2005,1,15,X
3005,5,Spanish,2005,1,72,B
3005,5,German,2005,1,42,D
3005,5,Italian,2005,1,90,A+
3005,5,Physics,2005,1,80,A
3005,5,Biology,2005,1,25,E
3005,5,Modern Art,2005,1,68,B
3005,5,History,2005,1,79,A
3005,5,Geography,2005,1,59,C
3006,5,English,2005,1,62,B
3006,5,Math,2005,1,50,C
3006,5,French,2005,1,54,C
3006,5,Spanish,2005,1,44,D
3006,5,Italian,2005,1,31,E
3006,5,Physics,2005,1,53,C
3006,5,Biology,2005,1,81,A
3006,5,Philosophy,2005,1,61,C
3006,5,History,2005,1,69,B
3006,5,Classics,2005,1,54,C
3007,5,English,2005,1,48,D
3007,5,French,2005,1,91,A+
3007,5,Spanish,2005,1,40,D
3007,5,German,2005,1,72,B
3007,5,Italian,2005,1,60,C
3007,5,Chemistry,2005,1,75,A
3007,5,Philosophy,2005,1,71,B
3007,5,Modern Art,2005,1,62,B
3007,5,History,2005,1,76,A
3007,5,Geography,2005,1,69,B
3007,5,Classics,2005,1,71,B
3008,5,English,2005,1,98,A+
3008,5,French,2005,1,44,D
3008,5,Spanish,2005,1,61,C
3008,5,German,2005,1,62,B
3008,5,Italian,2005,1,61,C
3008,5,Physics,2005,1,75,A
3008,5,Chemistry,2005,1,53,C
3008,5,Biology,2005,1,37,D
3008,5,Philosophy,2005,1,67,B
3008,5,Modern Art,2005,1,72,B
3008,5,History,2005,1,68,B
3008,5,Geography,2005,1,72,B
3008,5,Classics,2005,1,46,D
3009,5,Math,2005,1,33,E
3009,5,Spanish,2005,1,76,A
3009,5,Italian,2005,1,41,D
3009,5,Physics,2005,1,61,C
3009,5,Biology,2005,1,61,C
3009,5,Modern Art,2005,1,21,E
3009,5,Geography,2005,1,41,D
3009,5,Classics,2005,1,65,B
3010,5,English,2005,1,50,C
3010,5,French,2005,1,71,B
3010,5,Spanish,2005,1,49,D
3010,5,German,2005,1,30,E
3010,5,Italian,2005,1,89,A
3010,5,Physics,2005,1,43,D
3010,5,Chemistry,2005,1,40,D
3010,5,Philosophy,2005,1,56,C
3010,5,Modern Art,2005,1,49,D
3010,5,History,2005,1,98,A+
3010,5,Classics,2005,1,58,C
3011,5,Math,2005,1,67,B
3011,5,French,2005,1,67,B
3011,5,German,2005,1,50,C
3011,5,Italian,2005,1,53,C
3011,5,Chemistry,2005,1,69,B
3011,5,Philosophy,2005,1,44,D
3011,5,Modern Art,2005,1,54,C
3011,5,History,2005,1,55,C
3011,5,Geography,2005,1,66,B
3011,5,Classics,2005,1,61,C
3012,5,English,2005,1,58,C
3012,5,French,2005,1,54,C
3012,5,Spanish,2005,1,55,C
3012,5,German,2005,1,13,X
3012,5,Italian,2005,1,59,C
3012,5,Chemistry,2005,1,67,B
3012,5,Biology,2005,1,17,X
3012,5,Philosophy,2005,1,63,B
3012,5,Modern Art,2005,1,58,C
3012,5,History,2005,1,89,A
3012,5,Classics,2005,1,51,C
3013,5,Math,2005,1,33,E
3013,5,French,2005,1,63,B
3013,5,German,2005,1,53,C
3013,5,Physics,2005,1,51,C
3013,5,Chemistry,2005,1,56,C
3013,5,Biology,2005,1,7,X
3013,5,Philosophy,2005,1,41,D
3013,5,Modern Art,2005,1,45,D
3013,5,History,2005,1,39,D
3013,5,Geography,2005,1,50,C
3014,5,Math,2005,1,40,D
3014,5,French,2005,1,53,C
3014,5,German,2005,1,36,D
3014,5,Physics,2005,1,54,C
3014,5,Biology,2005,1,25,E
3014,5,Philosophy,2005,1,57,C
3014,5,Modern Art,2005,1,26,E
3014,5,History,2005,1,60,C
3014,5,Classics,2005,1,50,C
3015,5,English,2005,1,80,A
3015,5,Math,2005,1,85,A
3015,5,Spanish,2005,1,39,D
3015,5,German,2005,1,65,B
3015,5,Physics,2005,1,58,C
3015,5,Chemistry,2005,1,59,C
3015,5,Biology,2005,1,50,C
3015,5,Philosophy,2005,1,41,D
3015,5,History,2005,1,60,C
3015,5,Classics,2005,1,65,B
3016,5,Math,2005,1,75,A
3016,5,French,2005,1,69,B
3016,5,German,2005,1,95,A+
3016,5,Italian,2005,1,70,B
3016,5,Chemistry,2005,1,91,A+
3016,5,Philosophy,2005,1,85,A
3016,5,History,2005,1,83,A
3016,5,Classics,2005,1,60,C
3017,5,Math,2005,1,93,A+
3017,5,Spanish,2005,1,71,B
3017,5,German,2005,1,61,C
3017,5,Physics,2005,1,40,D
3017,5,Biology,2005,1,48,D
3017,5,Philosophy,2005,1,36,D
3017,5,History,2005,1,28,E
3017,5,Classics,2005,1,54,C
3018,5,Math,2005,1,37,D
3018,5,Spanish,2005,1,92,A+
3018,5,Italian,2005,1,36,D
3018,5,Chemistry,2005,1,35,D
3018,5,Biology,2005,1,32,E
3018,5,Philosophy,2005,1,26,E
3018,5,Modern Art,2005,1,50,C
3018,5,History,2005,1,59,C
3018,5,Classics,2005,1,98,A+
3019,5,English,2005,1,60,C
3019,5,French,2005,1,23,E
3019,5,Spanish,2005,1,73,B
3019,5,German,2005,1,40,D
3019,5,Physics,2005,1,51,C
3019,5,Chemistry,2005,1,24,E
3019,5,Biology,2005,1,26,E
3019,5,Philosophy,2005,1,64,B
3019,5,Modern Art,2005,1,60,C
3019,5,History,2005,1,44,D
3019,5,Classics,2005,1,61,C
3020,5,Math,2005,1,48,D
3020,5,Spanish,2005,1,39,D
3020,5,German,2005,1,52,C
3020,5,Italian,2005,1,55,C
3020,5,Physics,2005,1,59,C
3020,5,Chemistry,2005,1,50,C
3020,5,Biology,2005,1,50,C
3020,5,Modern Art,2005,1,97,A+
3020,5,History,2005,1,54,C
3020,5,Classics,2005,1,62,B
3021,5,Math,2005,1,54,C
3021,5,French,2005,1,37,D
3021,5,German,2005,1,86,A
3021,5,Physics,2005,1,87,A
3021,5,Chemistry,2005,1,55,C
3021,5,Philosophy,2005,1,79,A
3021,5,History,2005,1,71,B
3021,5,Classics,2005,1,73,B
3022,5,Math,2005,1,47,D
3022,5,French,2005,1,42,D
3022,5,German,2005,1,70,B
3022,5,Italian,2005,1,67,B
3022,5,Chemistry,2005,1,60,C
3022,5,Biology,2005,1,83,A
3022,5,Modern Art,2005,1,35,D
3022,5,Geography,2005,1,95,A+
3023,5,English,2005,1,37,D
3023,5,Math,2005,1,51,C
3023,5,French,2005,1,71,B
3023,5,German,2005,1,65,B
3023,5,Physics,2005,1,54,C
3023,5,Chemistry,2005,1,50,C
3023,5,Philosophy,2005,1,70,B
3023,5,History,2005,1,41,D
3023,5,Classics,2005,1,25,E
3024,5,English,2005,1,35,D
3024,5,Math,2005,1,69,B
3024,5,French,2005,1,38,D
3024,5,Spanish,2005,1,51,C
3024,5,German,2005,1,53,C
3024,5,Italian,2005,1,65,B
3024,5,Physics,2005,1,61,C
3024,5,Biology,2005,1,48,D
3024,5,Philosophy,2005,1,50,C
3024,5,History,2005,1,30,E
3024,5,Geography,2005,1,74,B
3025,5,Math,2005,1,55,C
3025,5,French,2005,1,80,A
3025,5,Spanish,2005,1,55,C
3025,5,Italian,2005,1,53,C
3025,5,Physics,2005,1,92,A+
3025,5,Chemistry,2005,1,30,E
3025,5,Philosophy,2005,1,66,B
3025,5,Modern Art,2005,1,76,A
3025,5,History,2005,1,28,E
3025,5,Geography,2005,1,54,C
3025,5,Classics,2005,1,45,D
3026,5,English,2005,1,50,C
3026,5,French,2005,1,53,C
3026,5,Spanish,2005,1,49,D
3026,5,German,2005,1,98,A+
3026,5,Physics,2005,1,74,B
3026,5,Chemistry,2005,1,61,C
3026,5,Biology,2005,1,34,E
3026,5,Philosophy,2005,1,69,B
3026,5,Modern Art,2005,1,45,D
3026,5,History,2005,1,61,C
3026,5,Geography,2005,1,59,C
3026,5,Classics,2005,1,91,A+
3027,5,English,2005,1,53,C
3027,5,French,2005,1,39,D
3027,5,Spanish,2005,1,52,C
3027,5,Italian,2005,1,44,D
3027,5,Chemistry,2005,1,39,D
3027,5,Biology,2005,1,98,A+
3027,5,Philosophy,2005,1,69,B
3027,5,Modern Art,2005,1,31,E
3027,5,Geography,2005,1,60,C
3028,5,Math,2005,1,35,D
3028,5,French,2005,1,77,A
3028,5,German,2005,1,51,C
3028,5,Italian,2005,1,67,B
3028,5,Physics,2005,1,94,A+
3028,5,Chemistry,2005,1,77,A
3028,5,Biology,2005,1,27,E
3028,5,Modern Art,2005,1,8,X
3028,5,Geography,2005,1,61,C
3029,5,Math,2005,1,22,E
3029,5,Spanish,2005,1,48,D
3029,5,German,2005,1,58,C
3029,5,Physics,2005,1,61,C
3029,5,Chemistry,2005,1,66,B
3029,5,Biology,2005,1,57,C
3029,5,Philosophy,2005,1,48,D
3029,5,Modern Art,2005,1,24,E
3029,5,History,2005,1,33,E
3029,5,Geography,2005,1,67,B
3030,5,Math,2005,1,54,C
3030,5,French,2005,1,69,B
3030,5,Spanish,2005,1,59,C
3030,5,Italian,2005,1,33,E
3030,5,Chemistry,2005,1,82,A
3030,5,Philosophy,2005,1,52,C
3030,5,Modern Art,2005,1,75,A
3030,5,Geography,2005,1,51,C
3030,5,Classics,2005,1,78,A
3031,5,English,2005,1,38,D
3031,5,Math,2005,1,52,C
3031,5,Spanish,2005,1,51,C
3031,5,Italian,2005,1,54,C
3031,5,Physics,2005,1,36,D
3031,5,Chemistry,2005,1,60,C
3031,5,Biology,2005,1,52,C
3031,5,Philosophy,2005,1,63,B
3031,5,Modern Art,2005,1,50,C
3031,5,History,2005,1,27,E
3031,5,Geography,2005,1,20,E
3032,5,English,2005,1,42,D
3032,5,French,2005,1,53,C
3032,5,German,2005,1,25,E
3032,5,Italian,2005,1,71,B
3032,5,Physics,2005,1,80,A
3032,5,Biology,2005,1,57,C
3032,5,Philosophy,2005,1,57,C
3032,5,Modern Art,2005,1,51,C
3032,5,History,2005,1,90,A+
3032,5,Classics,2005,1,31,E
3033,5,English,2005,1,57,C
3033,5,Math,2005,1,51,C
3033,5,Spanish,2005,1,46,D
3033,5,Italian,2005,1,70,B
3033,5,Chemistry,2005,1,84,A
3033,5,Philosophy,2005,1,67,B
3033,5,Modern Art,2005,1,66,B
3033,5,Geography,2005,1,70,B
3033,5,Classics,2005,1,84,A
3034,5,English,2005,1,58,C
3034,5,Math,2005,1,48,D
3034,5,Spanish,2005,1,37,D
3034,5,German,2005,1,35,D
3034,5,Physics,2005,1,37,D
3034,5,Chemistry,2005,1,42,D
3034,5,Biology,2005,1,41,D
3034,5,Modern Art,2005,1,56,C
3034,5,History,2005,1,54,C
3034,5,Geography,2005,1,49,D
3034,5,Classics,2005,1,62,B
3035,5,English,2005,1,11,X
3035,5,French,2005,1,33,E
3035,5,Spanish,2005,1,9,X
3035,5,Italian,2005,1,26,E
3035,5,Physics,2005,1,53,C
3035,5,Chemistry,2005,1,56,C
3035,5,Biology,2005,1,37,D
3035,5,Philosophy,2005,1,38,D
3035,5,History,2005,1,39,D
3035,5,Geography,2005,1,20,E
3035,5,Classics,2005,1,94,A+
3036,5,English,2005,1,32,E
3036,5,French,2005,1,14,X
3036,5,German,2005,1,12,X
3036,5,Italian,2005,1,21,E
3036,5,Chemistry,2005,1,45,D
3036,5,Biology,2005,1,37,D
3036,5,Philosophy,2005,1,33,E
3036,5,History,2005,1,50,C
3036,5,Classics,2005,1,39,D
3037,5,English,2005,1,72,B
3037,5,Math,2005,1,72,B
3037,5,Spanish,2005,1,54,C
3037,5,Italian,2005,1,55,C
3037,5,Physics,2005,1,55,C
3037,5,Chemistry,2005,1,22,E
3037,5,Biology,2005,1,60,C
3037,5,Philosophy,2005,1,30,E
3037,5,Modern Art,2005,1,78,A
3037,5,History,2005,1,74,B
3037,5,Geography,2005,1,50,C
3037,5,Classics,2005,1,66,B
3038,5,Math,2005,1,46,D
3038,5,French,2005,1,67,B
3038,5,Spanish,2005,1,57,C
3038,5,Italian,2005,1,55,C
3038,5,Chemistry,2005,1,55,C
3038,5,Biology,2005,1,20,E
3038,5,Philosophy,2005,1,38,D
3038,5,Modern Art,2005,1,40,D
3038,5,Geography,2005,1,59,C
3039,5,Math,2005,1,72,B
3039,5,French,2005,1,73,B
3039,5,German,2005,1,42,D
3039,5,Physics,2005,1,90,A+
3039,5,Chemistry,2005,1,25,E
3039,5,Philosophy,2005,1,69,B
3039,5,Modern Art,2005,1,50,C
3039,5,History,2005,1,54,C
3039,5,Geography,2005,1,63,B
3039,5,Classics,2005,1,59,C
3040,5,English,2005,1,58,C
3040,5,Math,2005,1,65,B
